 Code, Item,Brand,Exp.,MRP ,,Discount Price,Discount Percent,Barcode,Manufactureer,Small Image,Large Image,Short Description,Long Description
I14726,PATANJALI MOONG DAL CHILKA 500GM,Patanjali,42856.00,50.00,,,,8904110000000,,,,,
I15798,PATANJALI MOONG DAL DHULI 1KG,Patanjali,43435.00,96.00,,,,8904110000000,,,,,
I15798,PATANJALI MOONG DAL DHULI 1KG,Patanjali,43800.00,96.00,,,,8904110000000,,,,,
17890.00,PATANJALI MOOSLI PAK 200GM,Patanjali,42856.00,260.00,,,,8904110000000,,,,,
I14821,PATANJALI MUESLI FRUIT & NUT 200GM,Patanjali,42979.00,90.00,,,,8904110000000,,,,,
I14821,PATANJALI MUESLI FRUIT & NUT 200GM,Patanjali,42887.00,90.00,,,,8904110000000,,,,,
I14505,PATANJALI MULTANI MITTI FACE PACK 60ML,Patanjali,43160.00,60.00,,,,8904110000000,,,,,
I14505,PATANJALI MULTANI MITTI FACE PACK 60ML,Patanjali,43160.00,60.00,,,,8904110000000,,,,,
I01374,PATANJALI MULTANI MITTI SOAP 75GM,Patanjali,43405.00,35.00,,,,8904110000000,,,,,
I14146,PATANJALI MULTIFLORA HONEY 250GM,Patanjali,43800.00,75.00,,,,8904110000000,,,,,
III462,PATANJALI MUSLEI FRUIT & NUT,Patanjali,43800.00,195.00,,,,8904110000000,,,,,
I17097,PATANJALI MUSTARD OIL SACHET,Patanjali,42856.00,130.00,,,,8904110000000,,,,,
I17097,PATANJALI MUSTARD OIL SACHET,Patanjali,43160.00,130.00,,,,8904110000000,,,,,
I17099,PATANJALI MUSTERD OIL POUCH 1LTR,Patanjali,42856.00,130.00,,,,8904110000000,,,,,
I17806,PATANJALI NAMKEEN BISCUIT 125GM,Patanjali,43800.00,15.00,,,,8902350000000,,,,,
I17109,PATANJALI NAMKEEN BISCUITS 80GM,Patanjali,42917.00,10.00,,,,8902350000000,,,,,
I06117,PATANJALI NAMKEEN BISCUTITS 40GM,Patanjali,42948.00,5.00,,,,8902350000000,,,,,
I06117,PATANJALI NAMKEEN BISCUTITS 125GM,Patanjali,43800.00,15.00,,,,8902350000000,,,,,
I18206,PATANJALI NAMKEEN MOONG DAL,Patanjali,43070.00,10.00,,,,8904110000000,,,,,
I14433,PATANJALI NAMKEEN MOONG DAL 200GM,Patanjali,43800.00,52.00,,,,8904110000000,,,,,
II8898,PATANJALI NAT KHAT BISCUIT 40GM,Patanjali,43800.00,5.00,,,,8902350000000,,,,,
II8900,PATANJALI NAT KHAT BISCUIT 80GM,Patanjali,43374.00,10.00,,,,8902350000000,,,,,
II8865,PATANJALI NEEM & TULSI FACE WASH,Patanjali,43252.00,45.00,,,,8904110000000,,,,,
I18204,PATANJALI NEEM TULSI FACE WASH,Patanjali,43435.00,70.00,,,,8904110000000,,,,,
II9599,PATANJALI NEEM-ALOE VERA FACE PACK,Patanjali,43191.00,60.00,,,,8904110000000,,,,,
I18100,PATANJALI NOODLES CHATPATA FAMILY PACK,Patanjali,43040.00,38.00,,,,8904110000000,,,,,
I15797,PATANJALI NOODLES WITH VEGITALES 70GM,Patanjali,42887.00,15.00,,,,8904110000000,,,,,
I14081,PATANJALI NUTTY DELITE BUSCUIT 100GM,Patanjali,42826.00,15.00,,,,8902350000000,,,,,
I14081,PATANJALI NUTTY DELITE BUSCUIT 100GM,Patanjali,42826.00,15.00,,,,8902350000000,,,,,
I14081,PATANJALI NUTTY DELITE BUSCUIT 100GM,Patanjali,43282.00,15.00,,,,8902350000000,,,,,
I14082,PATANJALI NUTTY DELITE BUSCUIT 70GM,Patanjali,42826.00,10.00,,,,8902350000000,,,,,
I14082,PATANJALI NUTTY DELITE BUSCUIT 70GM,Patanjali,42917.00,10.00,,,,8902350000000,,,,,
I14492,PATANJALI OATS 500GM,Patanjali,43009.00,110.00,,,,8904110000000,,,,,
I14097,PATANJALI OLIVE HAND WASH 175ML,Patanjali,43191.00,90.00,,,,8904110000000,,,,,
202351.00,PATANJALI ORANGE ALOE VERA FACE WASH,Patanjali,43101.00,45.00,,,,8904110000000,,,,,
II8899,PATANJALI ORANGE DELITE BISCUIT,Patanjali,44896.00,10.00,,,,8902350000000,,,,,
I16147,PATANJALI ORANGE JUICE 1L,Patanjali,43800.00,85.00,,,,8904110000000,,,,,
I01389,PATANJALI ORANGE SQUASH 750ML,Patanjali,42887.00,75.00,,,,8904110000000,,,,,
I06818,PATANJALI PACHAK AJWAIN WITH ALOEVERA,Patanjali,43800.00,46.00,,,,8904110000000,,,,,
I05214,PATANJALI PACHAK ANARDANA,Patanjali,43800.00,35.00,,,,8904110000000,,,,,
I07518,PATANJALI PACHAK ANARDANA CHURNA,Patanjali,42917.00,35.00,,,,8904110000000,,,,,
I05215,PATANJALI PACHAK HING GOLI,Patanjali,43252.00,50.00,,,,8904110000000,,,,,
I15802,PATANJALI PACHAK HING PEDA 200GM,Patanjali,42917.00,60.00,,,,8904110000000,,,,,
I16435,PATANJALI PACHAK JALJEERA 200GM,Patanjali,43009.00,60.00,,,,8904110000000,,,,,
I16435,PATANJALI PACHAK JALJEERA 200GM,Patanjali,42979.00,60.00,,,,8904110000000,,,,,
I07520,PATANJALI PACHAK JEERA KHATTI MITH  GOLI,Patanjali,42856.00,32.00,,,,8904110000000,,,,,
I14094,PATANJALI PACHAK METHI NIMBU,Patanjali,42979.00,35.00,,,,8904110000000,,,,,
I14095,PATANJALI PACHAK SHODHIT HARAD,Patanjali,43800.00,22.00,,,,8904110000000,,,,,
I02121,PATANJALI PANCHAGVYA KANTI SOAP,Patanjali,43344.00,13.00,,,,8904110000000,,,,,
I02121,PATANJALI PANCHAGVYA KANTI SOAP,Patanjali,43374.00,13.00,,,,8904110000000,,,,,
II8876,PATANJALI PAPULAR  POWDER 1KG,Patanjali,43739.00,46.00,,,,8904110000000,,,,,
I14506,PATANJALI PAPULAR DETERGENT CAKE 125GM,Patanjali,43709.00,8.00,,,,8904110000000,,,,,
I14506,PATANJALI PAPULAR DETERGENT CAKE 125GM,Patanjali,43709.00,6.00,,,,8904150000000,,,,,
I14153,PATANJALI PAPULAR DETERGENT CAKE 250GM,Patanjali,43831.00,12.00,,,,8904110000000,,,,,
I14153,PATANJALI PAPULAR DETERGENT CAKE 250GM,Patanjali,44166.00,16.00,,,,8904110000000,,,,,
I01394,PATANJALI PINEAPPLE JAM,Patanjali,43617.00,70.00,,,,8904110000000,,,,,
I14090,PATANJALI POPULAR  DETERGENT POWDER 5KG,Patanjali,43800.00,225.00,,,,8904110000000,,,,,
I14108,PATANJALI POPULAR POWDER 250GM,Patanjali,43497.00,13.00,,,,8904110000000,,,,,
I14106,PATANJALI POPULAR POWDER 2KG,Patanjali,43739.00,90.00,,,,8904110000000,,,,,
I14107,PATANJALI POPULAR POWDER 500GM,Patanjali,43709.00,24.00,,,,8904110000000,,,,,
I14107,PATANJALI POPULAR POWDER 500GM,Patanjali,43709.00,24.00,,,,8904110000000,,,,,
I13941,PATANJALI POWER VITA JAR,Patanjali,42948.00,205.00,,,,8904110000000,,,,,
I17392,PATANJALI POWERVITA 100GM,Patanjali,43435.00,45.00,,,,8904110000000,,,,,
I16317,PATANJALI POWERVITA REFIL,Patanjali,42948.00,190.00,,,,8904110000000,,,,,
I15976,PATANJALI PRADASUDHA SYP,Patanjali,43252.00,75.00,,,,8904110000000,,,,,
I14154,PATANJALI PREMIUM POWDER 500GM,Patanjali,43009.00,95.00,,,,8904110000000,,,,,
I01400,PATANJALI PURE HONEY,Patanjali,43800.00,135.00,,,,8904110000000,,,,,
II8891,PATANJALI PURE HONEY .,Patanjali,43070.00,70.00,,,,8904110000000,,,,,
I15800,PATANJALI RAJMA 1KG,Patanjali,43800.00,96.00,,,,8904110000000,,,,,
141445.00,PATANJALI RAJMA 500GM,Patanjali,43800.00,65.00,,,,8904110000000,,,,,
I13945,PATANJALI RED CHILLI POWDER 200GM,Patanjali,43800.00,60.00,,,,8904110000000,,,,,
I18141,PATANJALI RICE BRAN OIL,Patanjali,43040.00,115.00,,,,8904110000000,,,,,
I18208,PATANJALI ROASTED CHANA PAPAD,Patanjali,43435.00,45.00,,,,8904110000000,,,,,
I14151,PATANJALI ROSE BODY CLEANSER 125GM,Patanjali,43435.00,45.00,,,,8904110000000,,,,,
I14101,PATANJALI ROSE FACE WASH 60GM,Patanjali,43191.00,45.00,,,,8904110000000,,,,,
I16870,PATANJALI ROZANA BASMATI RICE 1KG,Patanjali,43435.00,110.00,,,,8904110000000,,,,,
I17885,PATANJALI ROZANA BASMATI RICE 5KG,Patanjali,43435.00,395.00,,,,8904110000000,,,,,
I01391,PATANJALI SALT,Patanjali,43160.00,12.00,,,,8904110000000,,,,,
I16871,PATANJALI SAMPPORNA TRADITIONAL BASMATI,Patanjali,43374.00,790.00,,,,8904110000000,,,,,
I17722,PATANJALI SAMRIDHHI BASMATI RICE 1KG,Patanjali,43435.00,160.00,,,,8904110000000,,,,,
I17722,PATANJALI SAMRIDHHI BASMATI RICE 1KG,Patanjali,43405.00,160.00,,,,8904110000000,,,,,
I16872,PATANJALI SAMRIDHHI BASMATI RICE 5KG,Patanjali,43405.00,790.00,,,,8904110000000,,,,,
I16872,PATANJALI SAMRIDHHI BASMATI RICE 5KG,Patanjali,43374.00,790.00,,,,8904110000000,,,,,
I16236,PATANJALI SAUNDARYA ALOE VERA GEL,Patanjali,43221.00,50.00,,,,8904110000000,,,,,
I18089,PATANJALI SAUNDARYA BODY LOTION,Patanjali,43435.00,100.00,,,,8904110000000,,,,,
I18661,PATANJALI SAUNDARYA BODY LOTION 200ML,Patanjali,43525.00,180.00,,,,8904110000000,,,,,
I18662,PATANJALI SAUNDARYA BODY LOTION 400ML,Patanjali,43770.00,350.00,,,,8904110000000,,,,,
92055.00,PATANJALI SAUNDARYA BODY SOAP (WHITE),Patanjali,43313.00,40.00,,,,8904110000000,,,,,
92055.00,PATANJALI SAUNDARYA BODY SOAP (WHITE),Patanjali,43313.00,40.00,,,,8904110000000,,,,,
I04438,PATANJALI SAUNDARYA FACE WASH 60ML,Patanjali,43466.00,60.00,,,,8904110000000,,,,,
I04438,PATANJALI SAUNDARYA FACE WASH 60ML,Patanjali,43435.00,60.00,,,,8904110000000,,,,,
I18002,PATANJALI SAUNDARYA NEEM TULASI FACE WAS,Patanjali,43435.00,70.00,,,,8904110000000,,,,,
I14093,PATANJALI SENSITICVE TOOTH BRUSH,Patanjali,43525.00,30.00,,,,8904110000000,,,,,
I16873,PATANJALI SHAKTHI XXL BASMATI RICE 5KG,Patanjali,43374.00,540.00,,,,8904110000000,,,,,
II9924,PATANJALI SHEETAL  OIL 100ML,Patanjali,43191.00,55.00,,,,8904110000000,,,,,
II9924,PATANJALI SHEETAL  OIL 100ML,Patanjali,43221.00,55.00,,,,8904110000000,,,,,
I18001,PATANJALI SHISHU CARE BODY CLEANSER 75GM,Patanjali,43435.00,45.00,,,,8904110000000,,,,,
I16627,PATANJALI SHISHU CARE BODY WASH GEL,Patanjali,43374.00,75.00,,,,8904110000000,,,,,
I16627,PATANJALI SHISHU CARE BODY WASH GEL,Patanjali,43374.00,75.00,,,,8904110000000,,,,,
I16670,PATANJALI SHISHU CARE CREAM,Patanjali,43374.00,40.00,,,,8904110000000,,,,,
III672,PATANJALI SOAN PAPTDI ELAICHI 250GM,Patanjali,43800.00,55.00,,,,8904110000000,,,,,
I17134,PATANJALI SONA MASOORI RICE 10KG,Patanjali,43435.00,575.00,,,,8904110000000,,,,,
I16874,PATANJALI SONA MASOORI RICE 5KG,Patanjali,43405.00,320.00,,,,8904110000000,,,,,
I16874,PATANJALI SONA MASOORI RICE 5KG,Patanjali,43435.00,320.00,,,,8904110000000,,,,,
,PATANJALI SOUNDARYA AGING CREAM 50 GM,Patanjali,,700.00,,,,8904110000000,,,,,
I14390,PATANJALI SOUNDARYA AGING CREAM 15GM,Patanjali,43344.00,300.00,,,,8904110000000,,,,,
I14150,PATANJALI SOUNDARYA BODY CLEANSER 75GM,Patanjali,43374.00,35.00,,,,8904110000000,,,,,
I14150,PATANJALI SOUNDARYA BODY CLEANSER 75GM,Patanjali,43282.00,35.00,,,,8904110000000,,,,,
I14150,PATANJALI SOUNDARYA BODY CLEANSER 75GM,Patanjali,43405.00,35.00,,,,8904110000000,,,,,
I02122,PATANJALI SPICES  BLACK PEPPER POWDER,Patanjali,42856.00,125.00,,,,8904110000000,,,,,
344998.00,PATANJALI SPICES BLACK PEPPER WHOLE,Patanjali,43800.00,120.00,,,,8904110000000,,,,,
344998.00,PATANJALI SPICES BLACK PEPPER WHOLE,Patanjali,42917.00,120.00,,,,8904110000000,,,,,
I02123,PATANJALI SPICES FENUGREEK WHOLE SEEDS,Patanjali,43040.00,20.00,,,,8904110000000,,,,,
I01414,PATANJALI SPICES GARAM MASALA,Patanjali,43040.00,65.00,,,,8904110000000,,,,,
II9925,PATANJALI SUNSCREEN CREAM SPF 30,Patanjali,43160.00,100.00,,,,8904110000000,,,,,
II9925,PATANJALI SUNSCREEN CREAM SPF 30,Patanjali,43160.00,100.00,,,,8904110000000,,,,,
I16723,PATANJALI SUPER  MILK BAR & ALMOND RS.15,Patanjali,42917.00,15.00,,,,8904110000000,,,,,
I18372,PATANJALI SUPER BASMATI RICE 1KG,Patanjali,43466.00,110.00,,,,8904110000000,,,,,
II8867,PATANJALI SUPER DISHWASH BAR,Patanjali,43831.00,10.00,,,,8904110000000,,,,,
I16719,PATANJALI SUPER STAR COW MILK BAR,Patanjali,43800.00,30.00,,,,8904110000000,,,,,
I01419,PATANJALI SWASARI PRAVAHI 250ML,Patanjali,43800.00,50.00,,,,8904050000000,,,,,
I18472,PATANJALI TIBAR BASMATI RICE,Patanjali,43800.00,400.00,,,,8904110000000,,,,,
II9596,PATANJALI TOMATO KETCHUP,Patanjali,42979.00,70.00,,,,8904110000000,,,,,
I18468,PATANJALI TOMATO KETCHUP (ONION)1KG,Patanjali,43800.00,120.00,,,,8904110000000,,,,,
I15726,PATANJALI TOMATO OATS 200GM,Patanjali,42856.00,59.00,,,,8904110000000,,,,,
,PATANJALI TOMATO OATS 400GM,Patanjali,,110.00,,,,8904110000000,,,,,
33630.00,PATANJALI TONGUE CLEANER,Patanjali,46235.00,35.00,,,,8904110000000,,,,,
I01429,PATANJALI TOOTH BRUSH,Patanjali,16011.00,10.00,,,,8904110000000,,,,,
I01429,PATANJALI TOOTH BRUSH,Patanjali,46327.00,10.00,,,,8904110000000,,,,,
II8894,PATANJALI TRIPLE ACTION SOFT BRUSH,Patanjali,43800.00,25.00,,,,8904110000000,,,,,
I14394,PATANJALI TURMERIC POWDER 500GM,Patanjali,42917.00,105.00,,,,8904110000000,,,,,
,PATANJALI TURMERIC POWDER 200GM,Patanjali,,40.00,,,,8904110000000,,,,,
,PATANJALI TURMERIC POWDER 100GM,Patanjali,,24.00,,,,8904110000000,,,,,
I18446,PATANJALI URAD CHILKA 500GM,Patanjali,42887.00,67.00,,,,8904110000000,,,,,
I18488,PATANJALI URAD DHULI 1KG,Patanjali,42917.00,144.00,,,,8904110000000,,,,,
I18487,PATANJALI URAD DHULI 500GM,Patanjali,42917.00,73.00,,,,8904110000000,,,,,
I18485,PATANJALI URAD WHOLE 1KG,Patanjali,42856.00,118.00,,,,8904110000000,,,,,
I18408,PATANJALI URAD WHOLE 500GM,Patanjali,42856.00,60.00,,,,8904110000000,,,,,
I13946,PATANJALI WHOLE MILK POWDER 200GM,Patanjali,43040.00,65.00,,,,8904110000000,,,,,
I14149,PATANJALI WHOLE MILK POWDER 500GM,Patanjali,43617.00,160.00,,,,8904110000000,,,,,
I01358,PATANJALLI ANTI BACTERIAL HAND WAS 250ML,Patanjali,43405.00,55.00,,,,8904110000000,,,,,
I01358,PATANJALLI ANTI BACTERIAL HAND WAS 250ML,Patanjali,43405.00,55.00,,,,8904110000000,,,,,
I18241,PATANJLAI SAMPOORN BASMATI RICE 1KG,Patanjali,43466.00,160.00,,,,8904110000000,,,,,
I18241,PATANJLAI SAMPOORN BASMATI RICE 1KG,Patanjali,43435.00,160.00,,,,8904110000000,,,,,
I01298,PATANLALI ALOEVERA GEL 150ML,Patanjali,43160.00,80.00,,,,8904110000000,,,,,
