 Code, Item,Brand,Exp.,MRP ,,Discount Price,Discount Percent,Barcode,Manufactureer,Small Image,Large Image,Short Description,Long Description
I02129,AMLA CHATPATA CANDY 500GM,AMLA,Oct-17,145,,,,8904109490521,,,,,
I15990,AMLA GREEN TEA 15'S,AMLA,Jun-18,95,,,,8906046410686,,,,,
I01309,AMLA JUICE,AMLA,Dec-17,100,,,,8904109465000,,,,,
II3841,AMLA JUICE 500ML,AMLA,Jan-18,55,,,,8904109445361,,,,,
I01310,AMLA MURABBA,AMLA,Dec-19,120,,,,8904109445026,,,,,
I01310,AMLA MURABBA,AMLA,Dec-17,120,,,,8904109445026,,,,,
I01311,AMRIT RASAYAN 1KG,AMRIT,Mar-19,160,,,,8904109490354,,,,,
II3842,AMRIT RASAYAN 500GM,AMRIT,Mar-18,85,,,,8904109465581,,,,,
269647,AMRITA BINDU SYRUP,AMRIT,Dec-19,240,,,,2902550004454,,,,,
269647,AMRITA BINDU SYRUP,AMRIT,Dec-25,240,,,,2902550004454,,,,,
010685,AMRUTANJAN DECORN CAP,AMRUTANJAN,Sep-19,30,,,,8901803001442,,,,,
010695,AMRUTANJAN MAHA STRONG,AMRUTANJAN,Oct-19,32,,,,8901803000117,,,,,
I04743,AMRUTANJAN PAIN SPRAY,AMRUTANJAN,Jul-19,80,,,,8901803007734,,,,,
I02109,AMRUTANJAN ROLL ON 10ML,AMRUTANJAN,Nov-18,50,,,,8901803000162,,,,,
057220,AMRUTANJAN ROLL ON 5ML,AMRUTANJAN,Sep-18,35,,,,8901803000155,,,,,
I17381,AMRUTHANJAN BACK PAIN ROLL ON 50ML,AMRUTANJAN,Oct-18,70,,,,8901803001503,,,,,
I17386,AMRUTHANJAN DOUBLE POWER 30GM,AMRUTANJAN,Oct-19,80,,,,890180300112,,,,,
I17387,AMRUTHANJAN DOUBLE POWER 55GM,AMRUTANJAN,Nov-19,110,,,,8901803001145,,,,,
I17385,AMRUTHANJAN DOUBLE POWER 9GM,AMRUTANJAN,Nov-19,32,,,,8901803001190,,,,,
I17382,AMRUTHANJAN EXTRA POWER 30GM,AMRUTANJAN,Oct-19,85,,,,8901803001558,,,,,
I17383,AMRUTHANJAN EXTRA POWER 55GM,AMRUTANJAN,Nov-19,115,,,,8901803001565,,,,,
I02708,AMRUTHANJAN RELIEF SWAS MINT,AMRUTANJAN,Oct-18,40,,,,8901803000278,,,,,
32677,AMRUTHANJUN MINI ,AMRUTANJAN,Oct-18,2,,,,8901803001169,,,,,
