 Code, Item,Brand,Exp.,MRP ,,Discount Price,Discount Percent,Barcode,Manufactureer,Small Image,Large Image,Short Description,Long Description
I01374,PATANJALI MULTANI MITTI SOAP 75GM,Patanjali,43405,35,,,,8.90411E+12,,,,,
I14146,PATANJALI MULTIFLORA HONEY 250GM,Patanjali,43800,75,,,,8.90411E+12,,,,,
III462,PATANJALI MUSLEI FRUIT & NUT,Patanjali,43800,195,,,,8.90411E+12,,,,,
I17097,PATANJALI MUSTARD OIL SACHET,Patanjali,42856,130,,,,8.90411E+12,,,,,
I17097,PATANJALI MUSTARD OIL SACHET,Patanjali,43160,130,,,,8.90411E+12,,,,,
I17099,PATANJALI MUSTERD OIL POUCH 1LTR,Patanjali,42856,130,,,,8.90411E+12,,,,,
I17806,PATANJALI NAMKEEN BISCUIT 125GM,Patanjali,43800,15,,,,8.90235E+12,,,,,
I17109,PATANJALI NAMKEEN BISCUITS 80GM,Patanjali,42917,10,,,,8.90235E+12,,,,,
I06117,PATANJALI NAMKEEN BISCUTITS 40GM,Patanjali,42948,5,,,,8.90235E+12,,,,,
I06117,PATANJALI NAMKEEN BISCUTITS 125GM,Patanjali,43800,15,,,,8.90235E+12,,,,,
I18206,PATANJALI NAMKEEN MOONG DAL,Patanjali,43070,10,,,,8.90411E+12,,,,,
I14433,PATANJALI NAMKEEN MOONG DAL 200GM,Patanjali,43800,52,,,,8.90411E+12,,,,,
II8898,PATANJALI NAT KHAT BISCUIT 40GM,Patanjali,43800,5,,,,8.90235E+12,,,,,
II8900,PATANJALI NAT KHAT BISCUIT 80GM,Patanjali,43374,10,,,,8.90235E+12,,,,,
II8865,PATANJALI NEEM & TULSI FACE WASH,Patanjali,43252,45,,,,8.90411E+12,,,,,
I18204,PATANJALI NEEM TULSI FACE WASH,Patanjali,43435,70,,,,8.90411E+12,,,,,
II9599,PATANJALI NEEM-ALOE VERA FACE PACK,Patanjali,43191,60,,,,8.90411E+12,,,,,
I18100,PATANJALI NOODLES CHATPATA FAMILY PACK,Patanjali,43040,38,,,,8.90411E+12,,,,,
I15797,PATANJALI NOODLES WITH VEGITALES 70GM,Patanjali,42887,15,,,,8.90411E+12,,,,,
I14081,PATANJALI NUTTY DELITE BUSCUIT 100GM,Patanjali,42826,15,,,,8.90235E+12,,,,,
I14081,PATANJALI NUTTY DELITE BUSCUIT 100GM,Patanjali,42826,15,,,,8.90235E+12,,,,,
I14081,PATANJALI NUTTY DELITE BUSCUIT 100GM,Patanjali,43282,15,,,,8.90235E+12,,,,,
I14082,PATANJALI NUTTY DELITE BUSCUIT 70GM,Patanjali,42826,10,,,,8.90235E+12,,,,,
I14082,PATANJALI NUTTY DELITE BUSCUIT 70GM,Patanjali,42917,10,,,,8.90235E+12,,,,,
I14492,PATANJALI OATS 500GM,Patanjali,43009,110,,,,8.90411E+12,,,,,
I14097,PATANJALI OLIVE HAND WASH 175ML,Patanjali,43191,90,,,,8.90411E+12,,,,,
202351,PATANJALI ORANGE ALOE VERA FACE WASH,Patanjali,43101,45,,,,8.90411E+12,,,,,
II8899,PATANJALI ORANGE DELITE BISCUIT,Patanjali,44896,10,,,,8.90235E+12,,,,,
I16147,PATANJALI ORANGE JUICE 1L,Patanjali,43800,85,,,,8.90411E+12,,,,,
I01389,PATANJALI ORANGE SQUASH 750ML,Patanjali,42887,75,,,,8.90411E+12,,,,,
I06818,PATANJALI PACHAK AJWAIN WITH ALOEVERA,Patanjali,43800,46,,,,8.90411E+12,,,,,
I05214,PATANJALI PACHAK ANARDANA,Patanjali,43800,35,,,,8.90411E+12,,,,,
I07518,PATANJALI PACHAK ANARDANA CHURNA,Patanjali,42917,35,,,,8.90411E+12,,,,,
I05215,PATANJALI PACHAK HING GOLI,Patanjali,43252,50,,,,8.90411E+12,,,,,
I15802,PATANJALI PACHAK HING PEDA 200GM,Patanjali,42917,60,,,,8.90411E+12,,,,,
I16435,PATANJALI PACHAK JALJEERA 200GM,Patanjali,43009,60,,,,8.90411E+12,,,,,
I16435,PATANJALI PACHAK JALJEERA 200GM,Patanjali,42979,60,,,,8.90411E+12,,,,,
I07520,PATANJALI PACHAK JEERA KHATTI MITH  GOLI,Patanjali,42856,32,,,,8.90411E+12,,,,,
I14094,PATANJALI PACHAK METHI NIMBU,Patanjali,42979,35,,,,8.90411E+12,,,,,
I14095,PATANJALI PACHAK SHODHIT HARAD,Patanjali,43800,22,,,,8.90411E+12,,,,,
I02121,PATANJALI PANCHAGVYA KANTI SOAP,Patanjali,43344,13,,,,8.90411E+12,,,,,
I02121,PATANJALI PANCHAGVYA KANTI SOAP,Patanjali,43374,13,,,,8.90411E+12,,,,,
II8876,PATANJALI PAPULAR  POWDER 1KG,Patanjali,43739,46,,,,8.90411E+12,,,,,
I14506,PATANJALI PAPULAR DETERGENT CAKE 125GM,Patanjali,43709,8,,,,8.90411E+12,,,,,
I14506,PATANJALI PAPULAR DETERGENT CAKE 125GM,Patanjali,43709,6,,,,8.90415E+12,,,,,
I14153,PATANJALI PAPULAR DETERGENT CAKE 250GM,Patanjali,43831,12,,,,8.90411E+12,,,,,
I14153,PATANJALI PAPULAR DETERGENT CAKE 250GM,Patanjali,44166,16,,,,8.90411E+12,,,,,
I01394,PATANJALI PINEAPPLE JAM,Patanjali,43617,70,,,,8.90411E+12,,,,,
I14090,PATANJALI POPULAR  DETERGENT POWDER 5KG,Patanjali,43800,225,,,,8.90411E+12,,,,,
I14108,PATANJALI POPULAR POWDER 250GM,Patanjali,43497,13,,,,8.90411E+12,,,,,
I14106,PATANJALI POPULAR POWDER 2KG,Patanjali,43739,90,,,,8.90411E+12,,,,,
I14107,PATANJALI POPULAR POWDER 500GM,Patanjali,43709,24,,,,8.90411E+12,,,,,
I14107,PATANJALI POPULAR POWDER 500GM,Patanjali,43709,24,,,,8.90411E+12,,,,,
I13941,PATANJALI POWER VITA JAR,Patanjali,42948,205,,,,8.90411E+12,,,,,
I17392,PATANJALI POWERVITA 100GM,Patanjali,43435,45,,,,8.90411E+12,,,,,
I16317,PATANJALI POWERVITA REFIL,Patanjali,42948,190,,,,8.90411E+12,,,,,
I15976,PATANJALI PRADASUDHA SYP,Patanjali,43252,75,,,,8.90411E+12,,,,,
I14154,PATANJALI PREMIUM POWDER 500GM,Patanjali,43009,95,,,,8.90411E+12,,,,,
I01400,PATANJALI PURE HONEY,Patanjali,43800,135,,,,8.90411E+12,,,,,
II8891,PATANJALI PURE HONEY .,Patanjali,43070,70,,,,8.90411E+12,,,,,
I15800,PATANJALI RAJMA 1KG,Patanjali,43800,96,,,,8.90411E+12,,,,,
141445,PATANJALI RAJMA 500GM,Patanjali,43800,65,,,,8.90411E+12,,,,,
I13945,PATANJALI RED CHILLI POWDER 200GM,Patanjali,43800,60,,,,8.90411E+12,,,,,
I18141,PATANJALI RICE BRAN OIL,Patanjali,43040,115,,,,8.90411E+12,,,,,
I18208,PATANJALI ROASTED CHANA PAPAD,Patanjali,43435,45,,,,8.90411E+12,,,,,
I14151,PATANJALI ROSE BODY CLEANSER 125GM,Patanjali,43435,45,,,,8.90411E+12,,,,,
I14101,PATANJALI ROSE FACE WASH 60GM,Patanjali,43191,45,,,,8.90411E+12,,,,,
I16870,PATANJALI ROZANA BASMATI RICE 1KG,Patanjali,43435,110,,,,8.90411E+12,,,,,
I17885,PATANJALI ROZANA BASMATI RICE 5KG,Patanjali,43435,395,,,,8.90411E+12,,,,,
I01391,PATANJALI SALT,Patanjali,43160,12,,,,8.90411E+12,,,,,
I16871,PATANJALI SAMPPORNA TRADITIONAL BASMATI,Patanjali,43374,790,,,,8.90411E+12,,,,,
I17722,PATANJALI SAMRIDHHI BASMATI RICE 1KG,Patanjali,43435,160,,,,8.90411E+12,,,,,
I17722,PATANJALI SAMRIDHHI BASMATI RICE 1KG,Patanjali,43405,160,,,,8.90411E+12,,,,,
I16872,PATANJALI SAMRIDHHI BASMATI RICE 5KG,Patanjali,43405,790,,,,8.90411E+12,,,,,
I16872,PATANJALI SAMRIDHHI BASMATI RICE 5KG,Patanjali,43374,790,,,,8.90411E+12,,,,,
I16236,PATANJALI SAUNDARYA ALOE VERA GEL,Patanjali,43221,50,,,,8.90411E+12,,,,,
I18089,PATANJALI SAUNDARYA BODY LOTION,Patanjali,43435,100,,,,8.90411E+12,,,,,
I18661,PATANJALI SAUNDARYA BODY LOTION 200ML,Patanjali,43525,180,,,,8.90411E+12,,,,,
I18662,PATANJALI SAUNDARYA BODY LOTION 400ML,Patanjali,43770,350,,,,8.90411E+12,,,,,
92055,PATANJALI SAUNDARYA BODY SOAP (WHITE),Patanjali,43313,40,,,,8.90411E+12,,,,,
92055,PATANJALI SAUNDARYA BODY SOAP (WHITE),Patanjali,43313,40,,,,8.90411E+12,,,,,
I04438,PATANJALI SAUNDARYA FACE WASH 60ML,Patanjali,43466,60,,,,8.90411E+12,,,,,
I04438,PATANJALI SAUNDARYA FACE WASH 60ML,Patanjali,43435,60,,,,8.90411E+12,,,,,
I18002,PATANJALI SAUNDARYA NEEM TULASI FACE WAS,Patanjali,43435,70,,,,8.90411E+12,,,,,
I14093,PATANJALI SENSITICVE TOOTH BRUSH,Patanjali,43525,30,,,,8.90411E+12,,,,,
I16873,PATANJALI SHAKTHI XXL BASMATI RICE 5KG,Patanjali,43374,540,,,,8.90411E+12,,,,,
II9924,PATANJALI SHEETAL  OIL 100ML,Patanjali,43191,55,,,,8.90411E+12,,,,,
II9924,PATANJALI SHEETAL  OIL 100ML,Patanjali,43221,55,,,,8.90411E+12,,,,,
I18001,PATANJALI SHISHU CARE BODY CLEANSER 75GM,Patanjali,43435,45,,,,8.90411E+12,,,,,
I16627,PATANJALI SHISHU CARE BODY WASH GEL,Patanjali,43374,75,,,,8.90411E+12,,,,,
I16627,PATANJALI SHISHU CARE BODY WASH GEL,Patanjali,43374,75,,,,8.90411E+12,,,,,
I16670,PATANJALI SHISHU CARE CREAM,Patanjali,43374,40,,,,8.90411E+12,,,,,
III672,PATANJALI SOAN PAPTDI ELAICHI 250GM,Patanjali,43800,55,,,,8.90411E+12,,,,,
I17134,PATANJALI SONA MASOORI RICE 10KG,Patanjali,43435,575,,,,8.90411E+12,,,,,
I16874,PATANJALI SONA MASOORI RICE 5KG,Patanjali,43405,320,,,,8.90411E+12,,,,,
I16874,PATANJALI SONA MASOORI RICE 5KG,Patanjali,43435,320,,,,8.90411E+12,,,,,
,PATANJALI SOUNDARYA AGING CREAM 50 GM,Patanjali,,700,,,,8.90411E+12,,,,,
I14390,PATANJALI SOUNDARYA AGING CREAM 15GM,Patanjali,43344,300,,,,8.90411E+12,,,,,
I14150,PATANJALI SOUNDARYA BODY CLEANSER 75GM,Patanjali,43374,35,,,,8.90411E+12,,,,,
I14150,PATANJALI SOUNDARYA BODY CLEANSER 75GM,Patanjali,43282,35,,,,8.90411E+12,,,,,
I14150,PATANJALI SOUNDARYA BODY CLEANSER 75GM,Patanjali,43405,35,,,,8.90411E+12,,,,,
I02122,PATANJALI SPICES  BLACK PEPPER POWDER,Patanjali,42856,125,,,,8.90411E+12,,,,,
344998,PATANJALI SPICES BLACK PEPPER WHOLE,Patanjali,43800,120,,,,8.90411E+12,,,,,
344998,PATANJALI SPICES BLACK PEPPER WHOLE,Patanjali,42917,120,,,,8.90411E+12,,,,,
I02123,PATANJALI SPICES FENUGREEK WHOLE SEEDS,Patanjali,43040,20,,,,8.90411E+12,,,,,
I01414,PATANJALI SPICES GARAM MASALA,Patanjali,43040,65,,,,8.90411E+12,,,,,
II9925,PATANJALI SUNSCREEN CREAM SPF 30,Patanjali,43160,100,,,,8.90411E+12,,,,,
II9925,PATANJALI SUNSCREEN CREAM SPF 30,Patanjali,43160,100,,,,8.90411E+12,,,,,
I16723,PATANJALI SUPER  MILK BAR & ALMOND RS.15,Patanjali,42917,15,,,,8.90411E+12,,,,,
I18372,PATANJALI SUPER BASMATI RICE 1KG,Patanjali,43466,110,,,,8.90411E+12,,,,,
II8867,PATANJALI SUPER DISHWASH BAR,Patanjali,43831,10,,,,8.90411E+12,,,,,
I16719,PATANJALI SUPER STAR COW MILK BAR,Patanjali,43800,30,,,,8.90411E+12,,,,,
I01419,PATANJALI SWASARI PRAVAHI 250ML,Patanjali,43800,50,,,,8.90405E+12,,,,,
I18472,PATANJALI TIBAR BASMATI RICE,Patanjali,43800,400,,,,8.90411E+12,,,,,
II9596,PATANJALI TOMATO KETCHUP,Patanjali,42979,70,,,,8.90411E+12,,,,,
I18468,PATANJALI TOMATO KETCHUP (ONION)1KG,Patanjali,43800,120,,,,8.90411E+12,,,,,
I15726,PATANJALI TOMATO OATS 200GM,Patanjali,42856,59,,,,8.90411E+12,,,,,
,PATANJALI TOMATO OATS 400GM,Patanjali,,110,,,,8.90411E+12,,,,,
33630,PATANJALI TONGUE CLEANER,Patanjali,46235,35,,,,8.90411E+12,,,,,
I01429,PATANJALI TOOTH BRUSH,Patanjali,16011,10,,,,8.90411E+12,,,,,
I01429,PATANJALI TOOTH BRUSH,Patanjali,46327,10,,,,8.90411E+12,,,,,
II8894,PATANJALI TRIPLE ACTION SOFT BRUSH,Patanjali,43800,25,,,,8.90411E+12,,,,,
I14394,PATANJALI TURMERIC POWDER 500GM,Patanjali,42917,105,,,,8.90411E+12,,,,,
,PATANJALI TURMERIC POWDER 200GM,Patanjali,,40,,,,8.90411E+12,,,,,
,PATANJALI TURMERIC POWDER 100GM,Patanjali,,24,,,,8.90411E+12,,,,,
I18446,PATANJALI URAD CHILKA 500GM,Patanjali,42887,67,,,,8.90411E+12,,,,,
I18488,PATANJALI URAD DHULI 1KG,Patanjali,42917,144,,,,8.90411E+12,,,,,
I18487,PATANJALI URAD DHULI 500GM,Patanjali,42917,73,,,,8.90411E+12,,,,,
I18485,PATANJALI URAD WHOLE 1KG,Patanjali,42856,118,,,,8.90411E+12,,,,,
I18408,PATANJALI URAD WHOLE 500GM,Patanjali,42856,60,,,,8.90411E+12,,,,,
I13946,PATANJALI WHOLE MILK POWDER 200GM,Patanjali,43040,65,,,,8.90411E+12,,,,,
I14149,PATANJALI WHOLE MILK POWDER 500GM,Patanjali,43617,160,,,,8.90411E+12,,,,,
I01358,PATANJALLI ANTI BACTERIAL HAND WAS 250ML,Patanjali,43405,55,,,,8.90411E+12,,,,,
I01358,PATANJALLI ANTI BACTERIAL HAND WAS 250ML,Patanjali,43405,55,,,,8.90411E+12,,,,,
I18241,PATANJLAI SAMPOORN BASMATI RICE 1KG,Patanjali,43466,160,,,,8.90411E+12,,,,,
I18241,PATANJLAI SAMPOORN BASMATI RICE 1KG,Patanjali,43435,160,,,,8.90411E+12,,,,,
I01298,PATANLALI ALOEVERA GEL 150ML,Patanjali,43160,80,,,,8.90411E+12,,,,,
